code,qty
8429886024696 ,0
8429886024771 ,0
8429886024948 ,2
8429886024955 ,1
8429886024962 ,2
8429886024993 ,1
8429886025013 ,0
8429886025020 ,1
8429886025044 ,0
8429886025075 ,0
8429886025181 ,0
843775107037 ,2
843775107068 ,2
843775107099 ,1
843775107570 ,0
843775107587 ,1
843775107617 ,1
843775107624 ,1
843775107655 ,1
843775107662 ,0
843775107679 ,2
843775107686 ,2
843775107945 ,2
843775107952 ,1
843775107976 ,1
843775107983 ,2
843775108027 ,1
843775108058 ,4
843775108171 ,1
843775108188 ,1
843775108294 ,1
843775108447 ,1
844969000516 ,0
844969000684 ,5
844969000868 ,0
84942592601 ,7
856211005033 ,0
856211005057 ,2
856211005071 ,10
856211005101 ,10
856211005118 ,18
8694686405857 ,0
8694686406090 ,0
8694686406120 ,0
8698995010573 ,0
8711231101467 ,3
8711231101474 ,3
8711231103324 ,1
8711231109029 ,0
8711231109111 ,46
8711231112852 ,0
8711231115327 ,0
8711231136841 ,0
8711231150373 ,16
8711231150380 ,11
8711908130004 ,0
8711908290005 ,0
8711908291002 ,0
8711908292009 ,0
8711908298001 ,0
8711908298100 ,0
8711908298209 ,0
8852084172836 ,0
8852084172843 ,0
8852084172850 ,-1
8852084172867 ,1
8852084172881 ,0
8852084172898 ,1
8852084172904 ,0
8852084173239 ,0
8852084173253 ,0
8852084173260 ,0
8852084173277 ,-1
8855648008107 ,21
8855648008121 ,10
8855648008138 ,6
8855648008145 ,3
8855648008152 ,6
900003 ,-2
900006 ,0
900011 ,0
900013 ,0
900014 ,0
900016 ,-1
900017 ,0
900024 ,0
900025 ,-2
900026 ,0
900028 ,0
900031 ,0
900033 ,0
900081 ,0
900083 ,0
9168920005671 ,5
97612200300 ,5
97612925500 ,2
98371 ,2
98372 ,-2
98373 ,2
A105,0
A200ML,30
A25,0
AA20,14
AA82,2
AB733,13
AS2814,5
AS2824,17
AX15-017-G,0
AX15-017-MG,0
AX15-017-W,0
BC23,-2
CUP,61
F1000000115,175
F1000000116,137
JME0079,16
JME0094,11
KC225,0
M651,1
P504,4
P516,2
P517,3
P528,20
P530,0
P535,0
P551,0
P553,9
P573,1
P574,2
P577,1
P580,1
P581,2
P582,0
P603,1
P624,0
P627,8
P636,4
P645,3
P646,10
P650,1
P654,6
P659,2
P686,0
P717,3
P718,0
P721,1
P724,0
P813,4
P813-1,8
P814,2
P852,9
P855,9
P871-A,0
P885,0
P888,1
P902,0
P907-A,2
SWA0233,1
SWA0699,1
SWD0044,0
SWE0005,290
SWE0015,18
SWE0024,16
SWG0005,7
SWG0013,4
SWG0015,7
SWG0024,2
XF50301A,23
XF50301B,6
XF50301C,7
XF50301D,11
XF50303A,13
XF50303B,11
XF50303C,16
XF50303D,22
XF50304A,19
XF50304B,4
XF50304C,19
XF50304D,3
XF50313,4
XF50322,8
XF50323,5
XF50329,4
XF60301B,48
Z,0
